# Frequency [GHz]	 	DipolX [Ohm/m]	  	DipolY [Ohm/m]	 	QuadX [Ohm/m]	 	QuadY [Ohm/m]
 (1.19700000000000+0.00000000000000j)	 (963.69771812080558+7945.23154362416244j)	 (4705.94899328859083+38797.88590604026831j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.19800000000000+0.00000000000000j)	 (970.98496644295244+7976.84899328858864j)	 (4741.54630872482903+38952.24832214763592j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.19900000000000+0.00000000000000j)	 (978.27221476510090+8008.46644295302121j)	 (4777.14362416107451+39106.61073825503991j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.20000000000000+0.00000000000000j)	 (985.55946308724788+8040.08389261744742j)	 (4812.74093959731272+39260.97315436240751j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.20100000000000+0.00000000000000j)	 (992.84671140939633+8071.70134228188090j)	 (4848.33825503355820+39415.33557046980422j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.20200000000000+0.00000000000000j)	 (1000.13395973154320+8103.31879194630710j)	 (4883.93557046979640+39569.69798657717183j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.20300000000000+0.00000000000000j)	 (1007.42120805369177+8134.93624161074058j)	 (4919.53288590604188+39724.06040268457582j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.20400000000000+0.00000000000000j)	 (1014.70845637583864+8166.55369127516678j)	 (4955.13020134228009+39878.42281879193615j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.20500000000000+0.00000000000000j)	 (1021.99570469798721+8198.17114093959935j)	 (4990.72751677852557+40032.78523489934014j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.20600000000000+0.00000000000000j)	 (1029.28295302013407+8229.78859060402647j)	 (5026.32483221476377+40187.14765100670775j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.20700000000000+0.00000000000000j)	 (1036.57020134228264+8261.40604026845904j)	 (5061.92214765100925+40341.51006711410446j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.20800000000000+0.00000000000000j)	 (1044.05637583892599+8294.10268456375888j)	 (5098.48859060402538+40501.16107382549671j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.20900000000000+0.00000000000000j)	 (1052.33825503355797+8331.11610738255513j)	 (5138.93154362416499+40681.96644295303850j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.21000000000000+0.00000000000000j)	 (1060.62013422818791+8368.12953020134228j)	 (5179.37449664429460+40862.77181208053662j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.21100000000000+0.00000000000000j)	 (1068.90201342281966+8405.14295302013852j)	 (5219.81744966443330+41043.57718120807112j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.21200000000000+0.00000000000000j)	 (1077.18389261744983+8442.15637583892749j)	 (5260.26040268456381+41224.38255033556925j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.21300000000000+0.00000000000000j)	 (1085.46577181208158+8479.16979865772373j)	 (5300.70335570470252+41405.18791946311103j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.21400000000000+0.00000000000000j)	 (1093.74765100671152+8516.18322147651088j)	 (5341.14630872483303+41585.99328859060915j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.21500000000000+0.00000000000000j)	 (1102.02953020134350+8553.19664429530712j)	 (5381.58926174497174+41766.79865771814366j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.21600000000000+0.00000000000000j)	 (1110.31140939597344+8590.21006711409609j)	 (5422.03221476510225+41947.60402684564178j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.21700000000000+0.00000000000000j)	 (1118.59328859060520+8627.22348993289233j)	 (5462.47516778524096+42128.40939597318356j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.21800000000000+0.00000000000000j)	 (1126.87516778523536+8664.23691275167948j)	 (5502.91812080537056+42309.21476510068169j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.21900000000000+0.00000000000000j)	 (1135.15704697986712+8701.25033557047573j)	 (5543.36107382551018+42490.02013422821619j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.22000000000000+0.00000000000000j)	 (1143.43892617449706+8738.26375838926469j)	 (5583.80402684563978+42670.82550335571432j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.22100000000000+0.00000000000000j)	 (1151.72080536912904+8775.27718120806094j)	 (5624.24697986577848+42851.63087248325610j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.22200000000000+0.00000000000000j)	 (1160.00268456375898+8812.29060402684991j)	 (5664.68993288590900+43032.43624161075422j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.22300000000000+0.00000000000000j)	 (1168.62200000000166+8851.29800000000796j)	 (5706.77600000000893+43222.96000000004278j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.22400000000000+0.00000000000000j)	 (1178.02866666666728+8894.95800000000418j)	 (5752.69600000000355+43436.16000000001804j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.22500000000000+0.00000000000000j)	 (1187.43533333333494+8938.61800000000767j)	 (5798.61600000000817+43649.36000000003696j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.22600000000000+0.00000000000000j)	 (1196.84200000000055+8982.27800000000207j)	 (5844.53600000000279+43862.56000000001222j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.22700000000000+0.00000000000000j)	 (1206.24866666666821+9025.93800000000738j)	 (5890.45600000000741+44075.76000000003114j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.22800000000000+0.00000000000000j)	 (1215.65533333333360+9069.59800000000178j)	 (5936.37600000000202+44288.96000000000640j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.22900000000000+0.00000000000000j)	 (1225.06200000000126+9113.25800000000709j)	 (5982.29600000000664+44502.16000000003260j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.23000000000000+0.00000000000000j)	 (1234.46866666666688+9156.91800000000148j)	 (6028.21600000000126+44715.36000000000786j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.23100000000000+0.00000000000000j)	 (1243.87533333333454+9200.57800000000680j)	 (6074.13600000000588+44928.56000000002678j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.23200000000000+0.00000000000000j)	 (1253.28200000000015+9244.23800000000119j)	 (6120.05600000000049+45141.76000000000204j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.23300000000000+0.00000000000000j)	 (1262.68866666666781+9287.89800000000469j)	 (6165.97600000000511+45354.96000000002095j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.23400000000000+0.00000000000000j)	 (1272.09533333333343+9331.55800000000090j)	 (6211.89599999999973+45568.15999999999622j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.23500000000000+0.00000000000000j)	 (1281.50200000000109+9375.21800000000439j)	 (6257.81600000000435+45781.36000000002241j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.23600000000000+0.00000000000000j)	 (1290.90866666666648+9418.87799999999879j)	 (6303.73599999999897+45994.55999999999767j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.23700000000000+0.00000000000000j)	 (1300.31533333333414+9462.53800000000410j)	 (6349.65600000000450+46207.76000000001659j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.23800000000000+0.00000000000000j)	 (1310.13758389261716+9509.00402684563596j)	 (6397.60939597315246+46434.61744966442348j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.23900000000000+0.00000000000000j)	 (1320.92953020134337+9562.01744966443403j)	 (6450.30738255034066+46693.34228187921690j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.24000000000000+0.00000000000000j)	 (1331.72147651006708+9615.03087248322117j)	 (6503.00536912751613+46952.06711409395211j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.24100000000000+0.00000000000000j)	 (1342.51342281879306+9668.04429530201924j)	 (6555.70335570470343+47210.79194630875281j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.24200000000000+0.00000000000000j)	 (1353.30536912751677+9721.05771812080457j)	 (6608.40134228187890+47469.51677852348803j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.24300000000000+0.00000000000000j)	 (1364.09731543624298+9774.07114093960263j)	 (6661.09932885906619+47728.24161073828145j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.24400000000000+0.00000000000000j)	 (1374.88926174496669+9827.08456375838978j)	 (6713.79731543624257+47986.96644295302394j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.24500000000000+0.00000000000000j)	 (1385.68120805369267+9880.09798657718784j)	 (6766.49530201342986+48245.69127516781737j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.24600000000000+0.00000000000000j)	 (1396.47315436241638+9933.11140939597499j)	 (6819.19328859060533+48504.41610738255258j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.24700000000000+0.00000000000000j)	 (1407.26510067114259+9986.12483221477305j)	 (6871.89127516779263+48763.14093959735328j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.24800000000000+0.00000000000000j)	 (1418.05704697986630+10039.13825503355838j)	 (6924.58926174496810+49021.86577181208850j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.24900000000000+0.00000000000000j)	 (1428.84899328859228+10092.15167785235644j)	 (6977.28724832215539+49280.59060402688192j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.25000000000000+0.00000000000000j)	 (1439.64093959731599+10145.16510067114359j)	 (7029.98523489933177+49539.31543624162441j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.25100000000000+0.00000000000000j)	 (1450.43288590604220+10198.17852348994165j)	 (7082.68322147651907+49798.04026845641783j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.25200000000000+0.00000000000000j)	 (1461.22483221476591+10251.19194630872880j)	 (7135.38120805369454+50056.76510067115305j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.25300000000000+0.00000000000000j)	 (1472.58859060402892+10309.01342281880352j)	 (7190.86845637584975+50339.14093959736783j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.25400000000000+0.00000000000000j)	 (1484.81006711409464+10374.04697986577594j)	 (7250.53959731544001+50656.99328859062371j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.25500000000000+0.00000000000000j)	 (1497.03154362416308+10439.08053691276109j)	 (7310.21073825504300+50974.84563758394506j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.25600000000000+0.00000000000000j)	 (1509.25302013422879+10504.11409395973351j)	 (7369.88187919463326+51292.69798657719366j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.25700000000000+0.00000000000000j)	 (1521.47449664429701+10569.14765100672048j)	 (7429.55302013423716+51610.55033557051502j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.25800000000000+0.00000000000000j)	 (1533.69597315436272+10634.18120805369290j)	 (7489.22416107382742+51928.40268456376361j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.25900000000000+0.00000000000000j)	 (1545.91744966443116+10699.21476510067987j)	 (7548.89530201343041+52246.25503355708497j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.26000000000000+0.00000000000000j)	 (1558.13892617449665+10764.24832214765229j)	 (7608.56644295302067+52564.10738255034084j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.26100000000000+0.00000000000000j)	 (1570.36040268456509+10829.28187919463744j)	 (7668.23758389262457+52881.95973154366220j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.26200000000000+0.00000000000000j)	 (1582.58187919463080+10894.31543624160986j)	 (7727.90872483221392+53199.81208053691080j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.26300000000000+0.00000000000000j)	 (1594.80335570469902+10959.34899328859683j)	 (7787.57986577181782+53517.66442953023216j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.26400000000000+0.00000000000000j)	 (1607.02483221476473+11024.38255033556925j)	 (7847.25100671140808+53835.51677852348075j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.26500000000000+0.00000000000000j)	 (1619.24630872483317+11089.41610738255622j)	 (7906.92214765101198+54153.36912751680211j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.26600000000000+0.00000000000000j)	 (1631.46778523489866+11154.44966442952682j)	 (7966.59328859060224+54471.22147651005071j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.26700000000000+0.00000000000000j)	 (1643.68926174496710+11219.48322147651379j)	 (8026.26442953020523+54789.07382550337206j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.26800000000000+0.00000000000000j)	 (1656.57516778523404+11292.97315436241115j)	 (8089.19731543623857+55148.06711409393756j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.26900000000000+0.00000000000000j)	 (1670.12550335570563+11374.91946308725346j)	 (8155.39194630872953+55548.20134228190727j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.27000000000000+0.00000000000000j)	 (1683.67583892617404+11456.86577181207758j)	 (8221.58657718120594+55948.33557046978240j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.27100000000000+0.00000000000000j)	 (1697.22617449664540+11538.81208053691989j)	 (8287.78120805369690+56348.46979865775211j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.27200000000000+0.00000000000000j)	 (1710.77651006711380+11620.75838926174220j)	 (8353.97583892617331+56748.60402684562723j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.27300000000000+0.00000000000000j)	 (1724.32684563758517+11702.70469798658451j)	 (8420.17046979866427+57148.73825503359694j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.27400000000000+0.00000000000000j)	 (1737.87718120805357+11784.65100671140863j)	 (8486.36510067114068+57548.87248322147207j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.27500000000000+0.00000000000000j)	 (1751.42751677852493+11866.59731543625094j)	 (8552.55973154363164+57949.00671140944178j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.27600000000000+0.00000000000000j)	 (1764.97785234899334+11948.54362416107324j)	 (8618.75436241610805+58349.14093959731690j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.27700000000000+0.00000000000000j)	 (1778.52818791946470+12030.48993288591555j)	 (8684.94899328859901+58749.27516778527934j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.27800000000000+0.00000000000000j)	 (1792.07852348993310+12112.43624161073967j)	 (8751.14362416107542+59149.40939597316174j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.27900000000000+0.00000000000000j)	 (1805.62885906040447+12194.38255033558198j)	 (8817.33825503356638+59549.54362416112417j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.28000000000000+0.00000000000000j)	 (1819.17919463087287+12276.32885906040428j)	 (8883.53288590604279+59949.67785234900657j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.28100000000000+0.00000000000000j)	 (1832.72953020134423+12358.27516778524659j)	 (8949.72751677853375+60349.81208053696901j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.28200000000000+0.00000000000000j)	 (1846.27986577181264+12440.22147651007072j)	 (9015.92214765100834+60749.94630872485141j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.28300000000000+0.00000000000000j)	 (1860.21275167785143+12536.90604026844994j)	 (9083.98120805368671+61221.91946308721526j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.28400000000000+0.00000000000000j)	 (1874.40067114094040+12643.41610738255622j)	 (9153.28322147651306+61741.78523489935469j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.28500000000000+0.00000000000000j)	 (1888.58859060402619+12749.92617449663885j)	 (9222.58523489932486+62261.65100671138498j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.28600000000000+0.00000000000000j)	 (1902.77651006711517+12856.43624161074513j)	 (9291.88724832215303+62781.51677852352441j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.28700000000000+0.00000000000000j)	 (1916.96442953020073+12962.94630872482776j)	 (9361.18926174496301+63301.38255033555470j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.28800000000000+0.00000000000000j)	 (1931.15234899328971+13069.45637583893404j)	 (9430.49127516779117+63821.24832214769413j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.28900000000000+0.00000000000000j)	 (1945.34026845637550+13175.96644295301849j)	 (9499.79328859060297+64341.11409395971714j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.29000000000000+0.00000000000000j)	 (1959.52818791946447+13282.47651006712476j)	 (9569.09530201342932+64860.97986577186384j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.29100000000000+0.00000000000000j)	 (1973.71610738255026+13388.98657718120739j)	 (9638.39731543624112+65380.84563758388686j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.29200000000000+0.00000000000000j)	 (1987.90402684563901+13495.49664429531367j)	 (9707.69932885906746+65900.71140939602628j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.29300000000000+0.00000000000000j)	 (2002.09194630872480+13602.00671140939630j)	 (9777.00134228187926+66420.57718120804930j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.29400000000000+0.00000000000000j)	 (2016.27986577181377+13708.51677852350258j)	 (9846.30335570470561+66940.44295302020328j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.29500000000000+0.00000000000000j)	 (2030.46778523489957+13815.02684563758521j)	 (9915.60536912751741+67460.30872483222629j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.29600000000000+0.00000000000000j)	 (2044.65570469798831+13921.53691275169149j)	 (9984.90738255034557+67980.17449664436572j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.29700000000000+0.00000000000000j)	 (2058.84362416107433+14028.04697986577594j)	 (10054.20939597315737+68500.04026845638873j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.29800000000000+0.00000000000000j)	 (2071.78187919463244+14161.14765100673139j)	 (10117.37583892618204+69149.94630872493144j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.29900000000000+0.00000000000000j)	 (2084.18456375838923+14305.64429530201596j)	 (10177.91275167785352+69855.58389261746197j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.30000000000000+0.00000000000000j)	 (2096.58724832214921+14450.14093959733327j)	 (10238.44966442953773+70561.22147651015257j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.30100000000000+0.00000000000000j)	 (2108.98993288590600+14594.63758389261784j)	 (10298.98657718120739+71266.85906040268310j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.30200000000000+0.00000000000000j)	 (2121.39261744966552+14739.13422818793515j)	 (10359.52348993289161+71972.49664429537370j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.30300000000000+0.00000000000000j)	 (2133.79530201342277+14883.63087248321972j)	 (10420.06040268456309+72678.13422818790423j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.30400000000000+0.00000000000000j)	 (2146.19798657718229+15028.12751677853703j)	 (10480.59731543624730+73383.77181208059483j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.30500000000000+0.00000000000000j)	 (2158.60067114093908+15172.62416107382160j)	 (10541.13422818791696+74089.40939597313991j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.30600000000000+0.00000000000000j)	 (2171.00335570469906+15317.12080536913891j)	 (10601.67114093960117+74795.04697986583051j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.30700000000000+0.00000000000000j)	 (2183.40604026845585+15461.61744966442348j)	 (10662.20805369127265+75500.68456375836104j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.30800000000000+0.00000000000000j)	 (2195.80872483221538+15606.11409395973897j)	 (10722.74496644295687+76206.32214765105164j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.30900000000000+0.00000000000000j)	 (2208.21140939597262+15750.61073825502535j)	 (10783.28187919462653+76911.95973154358217j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.31000000000000+0.00000000000000j)	 (2220.61409395973214+15895.10738255034084j)	 (10843.81879194631074+77617.59731543627277j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.31100000000000+0.00000000000000j)	 (2233.01677852348894+16039.60402684562723j)	 (10904.35570469798222+78323.23489932880329j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.31200000000000+0.00000000000000j)	 (2245.41946308724891+16184.10067114094272j)	 (10964.89261744966643+79028.87248322149389j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.31300000000000+0.00000000000000j)	 (2251.81409395973105+16380.62416107380886j)	 (10996.11409395972987+79988.68456375830283j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.31400000000000+0.00000000000000j)	 (2256.70671140939612+16590.15436241611314j)	 (11020.00671140939630+81012.04026845641783j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.31500000000000+0.00000000000000j)	 (2261.59932885906028+16799.68456375837559j)	 (11043.89932885905910+82035.39597315428546j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.31600000000000+0.00000000000000j)	 (2266.49194630872535+17009.21476510068169j)	 (11067.79194630872553+83058.75167785240046j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.31700000000000+0.00000000000000j)	 (2271.38456375838905+17218.74496644294049j)	 (11091.68456375838832+84082.10738255028264j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.31800000000000+0.00000000000000j)	 (2276.27718120805412+17428.27516778524659j)	 (11115.57718120805475+85105.46308724838309j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.31900000000000+0.00000000000000j)	 (2281.16979865771782+17637.80536912750904j)	 (11139.46979865771755+86128.81879194626526j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.32000000000000+0.00000000000000j)	 (2286.06241610738289+17847.33557046981514j)	 (11163.36241610738398+87152.17449664436572j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.32100000000000+0.00000000000000j)	 (2290.95503355704705+18056.86577181207394j)	 (11187.25503355704677+88175.53020134224789j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.32200000000000+0.00000000000000j)	 (2295.84765100671211+18266.39597315438004j)	 (11211.14765100671320+89198.88590604036290j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.32300000000000+0.00000000000000j)	 (2300.74026845637582+18475.92617449664249j)	 (11235.04026845637600+90222.24161073824507j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.32400000000000+0.00000000000000j)	 (2305.63288590604088+18685.45637583894859j)	 (11258.93288590604243+91245.59731543634553j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.32500000000000+0.00000000000000j)	 (2310.52550335570504+18894.98657718120739j)	 (11282.82550335570522+92268.95302013422770j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.32600000000000+0.00000000000000j)	 (2315.41812080536965+19104.51677852351349j)	 (11306.71812080537165+93292.30872483232815j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.32700000000000+0.00000000000000j)	 (2320.31073825503381+19314.04697986577230j)	 (11330.61073825503445+94315.66442953021033j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.32800000000000+0.00000000000000j)	 (2348.47046979866127+19637.25503355708497j)	 (11468.12080536914436+95893.75838926192955j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.32900000000000+0.00000000000000j)	 (2379.21543624161086+19973.09395973154096j)	 (11618.25503355704677+97533.48993288590282j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
