# Frequency [GHz]	 	DipolX [Ohm/m]	  	DipolY [Ohm/m]	 	QuadX [Ohm/m]	 	QuadY [Ohm/m]
 (1.15200000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3797602.61981245223433j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.15300000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3793124.31483625853434j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.15400000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3788646.00986006436870j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.15500000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3784167.70488387066871j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.15600000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3779689.39990767743438j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.15700000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3775211.09493148280308j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.15800000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3770732.78995528956875j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.15900000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3766254.48497909493744j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.16000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3761776.18000290170312j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.16100000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3757297.87502670707181j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.16200000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3752819.57005051383749j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.16300000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3748341.26507431920618j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.16400000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3743862.96009812597185j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.16500000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3739384.65512193134055j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.16600000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3734906.35014573810622j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.16700000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3730428.04516954347491j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.16800000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3725949.74019335024059j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.16900000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3721471.43521715560928j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.17000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3716993.13024096237496j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.17100000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3712514.82526476774365j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.17200000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3708036.52028857450932j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.17300000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3703558.21531237987801j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.17400000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3699079.91033618664369j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.17500000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3694601.60535999201238j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.17600000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3690123.30038379877806j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.17700000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3685644.99540760414675j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.17800000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3681166.69043141091242j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.17900000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3676688.38545521628112j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.18000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3672210.08047902304679j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.18100000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3667731.77550282841548j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.18200000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3663253.47052663518116j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.18300000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3658775.16555044054985j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.18400000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3654296.86057424731553j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.18500000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3649818.55559805268422j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.18600000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3645340.25062185944989j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.18700000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3640861.94564566481858j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.18800000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3636383.64066947158426j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.18900000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3631905.33569327695295j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.19000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3627427.03071708371863j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.19100000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3622948.72574088908732j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.19200000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3618470.42076469585299j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.19300000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3613992.11578850122169j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.19400000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3609513.81081230798736j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.19500000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3605035.50583611335605j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.19600000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3600557.20085992012173j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.19700000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3596078.89588372549042j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.19800000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3591600.59090753225610j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.19900000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3587122.28593133762479j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.20000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3582643.98095514439046j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.20100000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3578165.67597894975916j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.20200000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3573687.37100275652483j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.20300000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3569209.06602656189352j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.20400000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3564730.76105036865920j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.20500000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3560252.45607417402789j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.20600000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3555774.15109798079357j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.20700000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3551295.84612178616226j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.20800000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3546817.54114559292793j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.20900000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3542339.23616939829662j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.21000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3537860.93119320506230j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.21100000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3533382.62621701043099j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.21200000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3528904.32124081719667j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.21300000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3524426.01626462256536j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.21400000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3519947.71128842933103j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.21500000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3515469.40631223469973j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.21600000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3510991.10133604146540j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.21700000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3506512.79635984683409j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.21800000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3502034.49138365359977j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.21900000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3497556.18640745896846j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.22000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3493077.88143126573414j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.22100000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3488599.57645507110283j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.22200000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3484121.27147887786850j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.22300000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3479642.96650268323720j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.22400000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3475164.66152649000287j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.22500000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3470686.35655029537156j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.22600000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3466208.05157410213724j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.22700000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3461729.74659790750593j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.22800000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3457251.44162171427161j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.22900000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3452773.13664551964030j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.23000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3448294.83166932640597j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.23100000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3443816.52669313177466j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.23200000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3439338.22171693854034j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.23300000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3434859.91674074390903j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.23400000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3430381.61176455067471j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.23500000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3425903.30678835604340j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.23600000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3421425.00181216280907j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.23700000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3416946.69683596817777j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.23800000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3412468.39185977494344j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.23900000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3407990.08688358031213j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.24000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3403511.78190738707781j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.24100000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3399033.47693119244650j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.24200000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3394555.17195499921218j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.24300000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3390076.86697880458087j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.24400000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3385598.56200261134654j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.24500000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3381120.25702641671523j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.24600000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3376641.95205022301525j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.24700000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3372163.64707402884960j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.24800000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3367685.34209783514962j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.24900000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3363207.03712164098397j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.25000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3358728.73214544728398j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.25100000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3354250.42716925265267j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.25200000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3349772.12219305941835j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.25300000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3345293.81721686478704j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.25400000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3340815.51224067155272j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.25500000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3336337.20726447692141j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.25600000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3331858.90228828368708j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.25700000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3327380.59731208905578j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.25800000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3322902.29233589582145j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.25900000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3318423.98735970119014j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.26000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3313945.68238350795582j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.26100000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3309467.37740731332451j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.26200000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3304989.07243112009019j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.26300000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3300510.76745492545888j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.26400000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3296032.46247873222455j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.26500000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3291554.15750253759325j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.26600000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3287075.85252634435892j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.26700000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3282597.54755014972761j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.26800000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3278119.24257395649329j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.26900000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3273640.93759776186198j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.27000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3269162.63262156862766j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.27100000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3264684.32764537399635j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.27200000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3260206.02266918076202j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.27300000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3255727.71769298613071j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.27400000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3251249.41271679289639j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.27500000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3246771.10774059826508j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.27600000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3242292.80276440503076j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.27700000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3237814.49778821039945j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.27800000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3233336.19281201716512j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.27900000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3228857.88783582253382j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.28000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3224379.58285962929949j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.28100000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3219901.27788343466818j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.28200000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3215422.97290724143386j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.28300000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3210944.66793104819953j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.28400000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3206466.36295485356823j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.28500000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3201988.05797866033390j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.28600000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3197509.75300246570259j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.28700000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3193031.44802627246827j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
